652.0	2752.0
653.0	2576.0
654.0	2818.0
655.0	2683.0
656.0	2628.0
657.0	2994.0
658.0	2303.0
659.0	2771.0
660.0	2607.0
661.0	2704.0
662.0	2839.0
663.0	3256.0
664.0	3025.0
665.0	2684.0
666.0	3006.0
667.0	3310.0
668.0	3183.0
669.0	2523.0
670.0	3401.0
671.0	2840.0
672.0	3193.0
673.0	2969.0
674.0	3337.0
675.0	3464.0
676.0	3264.0
677.0	3535.0
678.0	3089.0
679.0	2935.0
680.0	3007.0
681.0	4000.0
682.0	3488.0
683.0	2814.0
684.0	3382.0
685.0	2901.0
686.0	4260.0
687.0	3785.0
688.0	4139.0
689.0	3588.0
690.0	3343.0
691.0	3118.0
692.0	3456.0
693.0	4150.0
694.0	3827.0
695.0	3992.0
696.0	4667.0
697.0	3301.0
698.0	3931.0
699.0	4496.0
700.0	3402.0
701.0	3672.0
702.0	3550.0
703.0	4230.0
704.0	3805.0
705.0	3352.0
706.0	3602.0
707.0	4015.0
708.0	3548.0
709.0	3316.0
710.0	3932.0
711.0	3596.0
712.0	5289.0
713.0	3561.0
714.0	3990.0
715.0	3889.0
716.0	3636.0
717.0	3799.0
718.0	4188.0
719.0	5248.0
720.0	4176.0
721.0	4829.0
722.0	4346.0
723.0	4224.0
724.0	4813.0
725.0	3997.0
726.0	4357.0
727.0	4322.0
728.0	4156.0
729.0	4630.0
730.0	4415.0
731.0	4410.0
732.0	4724.0
733.0	4363.0
734.0	4798.0
735.0	4749.0
736.0	5143.0
737.0	4906.0
738.0	4309.0
739.0	4970.0
740.0	4813.0
741.0	5392.0
742.0	5906.0
743.0	4881.0
